course_id,course_name,section_id,session,days/times,dates,instructor,status
CSCIGA3850110047,CSCI-GA 3850 - PhD Research Seminar,Section: 007-SEM (19895),Topic: Privacy as Contextual Integrity,Session: Regular Academic Session,Days/Times: We 3:30pm - 4:45pm,Dates: 01/27/2020 - 05/11/2020,Instructor: Yan Shvartzshnaider
CSCIGA3860110048,CSCI-GA 3860 - PhD Thesis Research,Section: 001-LEC (2431),Session: Regular Academic Session,Days/Times: TBA,Dates: 01/27/2020 - 05/11/2020,Instructor: Staff,Status: Open
CSCIGA3870110053,CSCI-GA 3870 - Internship in Computer Science,Section: 001-INT (3049),Session: Regular Academic Session,Days/Times: TBA,Dates: 01/27/2020 - 05/11/2020,Instructor: Staff,Status: Open
CSCIGA3870110053,CSCI-GA 3870 - Internship in Computer Science,Section: 002-INT (3050),Session: Regular Academic Session,Days/Times: TBA,Dates: 01/27/2020 - 05/11/2020,Instructor: Staff,Status: Open
CRWRIGA1911110754,CRWRI-GA 1911 - Workshop in Poetry,Section: 001-SEM (2514),Session: Regular Academic Session,Days/Times: Tu 6:20pm - 9:00pm,Dates: 01/27/2020 - 05/11/2020,Instructor: Sharon Olds,Status: Open
CRWRIGA1911110754,CRWRI-GA 1911 - Workshop in Poetry,Section: 002-SEM (2515),Session: Regular Academic Session,Days/Times: We 3:30pm - 6:10pm,Dates: 01/27/2020 - 05/11/2020,Instructor: Sharon Olds,Status: Open
CRWRIGA1911110754,CRWRI-GA 1911 - Workshop in Poetry,Section: 003-SEM (2516),Session: Regular Academic Session,Days/Times: Mo 3:30pm - 6:10pm,Dates: 01/27/2020 - 05/11/2020,Instructor: Yusef Komunyakaa,Status: Open
CRWRIGA1911110754,CRWRI-GA 1911 - Workshop in Poetry,Section: 004-SEM (2517),Session: Regular Academic Session,Days/Times: Tu 6:20pm - 9:00pm,Dates: 01/27/2020 - 05/11/2020,Instructor: Major Jackson,Status: Open
CRWRIGA1911110754,CRWRI-GA 1911 - Workshop in Poetry,Section: 005-SEM (2948),Session: Regular Academic Session,Days/Times: TBA,Dates: 01/27/2020 - 05/11/2020,Instructor: Meghan O'Rourke,Status: Open
CRWRIGA1911110754,CRWRI-GA 1911 - Workshop in Poetry,Section: 006-SEM (2949),Session: Regular Academic Session,Days/Times: TBA,Dates: 01/27/2020 - 05/11/2020,Instructor: Nicholas Laird,Status: Open
CRWRIGA1911110754,CRWRI-GA 1911 - Workshop in Poetry,Section: 007-SEM (2973),Session: Regular Academic Session,Days/Times: TBA,Dates: 01/27/2020 - 05/11/2020,Instructor: Catherine Barnett,Status: Open
CRWRIGA1921110756,CRWRI-GA 1921 - Workshop in Fiction I,Section: 001-SEM (2518),Session: Regular Academic Session,Days/Times: We 3:30pm - 6:10pm,Dates: 01/27/2020 - 05/11/2020,Instructor: Jonathan Foer,Status: Open
CRWRIGA1921110756,CRWRI-GA 1921 - Workshop in Fiction I,Section: 002-SEM (2519),Session: Regular Academic Session,Days/Times: Tu 6:20pm - 9:00pm,Dates: 01/27/2020 - 05/11/2020,Instructor: Idra Rosenberg,Status: Open
CRWRIGA1921110756,CRWRI-GA 1921 - Workshop in Fiction I,Section: 003-SEM (2520),Session: Regular Academic Session,Days/Times: Tu 3:30pm - 6:10pm,Dates: 01/27/2020 - 05/11/2020,Instructor: Hannah Maria Tinti,Status: Open
CRWRIGA1921110756,CRWRI-GA 1921 - Workshop in Fiction I,Section: 004-SEM (2521),Session: Regular Academic Session,Days/Times: Mo 6:20pm - 9:00pm,Dates: 01/27/2020 - 05/11/2020,Instructor: Jeffrey K Eugenides,Status: Open
CRWRIGA1921110756,CRWRI-GA 1921 - Workshop in Fiction I,Section: 005-SEM (2950),Session: Regular Academic Session,Days/Times: TBA,Dates: 01/27/2020 - 05/11/2020,Instructor: Nathan Englander,Status: Open
CRWRIGA1921110756,CRWRI-GA 1921 - Workshop in Fiction I,Section: 006-SEM (2951),Session: Regular Academic Session,Days/Times: TBA,Dates: 01/27/2020 - 05/11/2020,Instructor: Helen M Schulman,Status: Open
CRWRIGA1921110756,CRWRI-GA 1921 - Workshop in Fiction I,Section: 007-SEM (2952),Session: Regular Academic Session,Days/Times: TBA,Dates: 01/27/2020 - 05/11/2020,Instructor: Katie Kitamura,Status: Open
CRWRIGA1921110756,CRWRI-GA 1921 - Workshop in Fiction I,Section: 008-SEM (2953),Session: Regular Academic Session,Days/Times: TBA,Dates: 01/27/2020 - 05/11/2020,Instructor: Hari Mohan Kunzru,Status: Open
CRWRIGA1921110756,CRWRI-GA 1921 - Workshop in Fiction I,Section: 009-SEM (2954),Session: Regular Academic Session,Days/Times: TBA,Dates: 01/27/2020 - 05/11/2020,Instructor: Darin B Strauss,Status: Open
CRWRIGA1921110756,CRWRI-GA 1921 - Workshop in Fiction I,Section: 010-SEM (3040),Session: Regular Academic Session,Days/Times: TBA,Dates: 01/27/2020 - 05/11/2020,Instructor: John David Freeman,Status: Open
CRWRIGA1921110756,CRWRI-GA 1921 - Workshop in Fiction I,Section: 11-SEM (3207),Session: Regular Academic Session,Days/Times: TBA,Dates: 01/27/2020 - 05/11/2020,Instructor: Staff,Status: Open
CRWRIGA1930110758,CRWRI-GA 1930 - The Craft of Creative Nonfiction,Section: 001-SEM (20050),Session: Regular Academic Session,Days/Times: Mo 6:20pm - 9:00pm,Dates: 01/27/2020 - 05/11/2020,Instructor: Darin B Strauss,Status: Open
CRWRIGA1940110761,CRWRI-GA 1940 - Workshop in Creative Nonfiction,Section: 001-SEM (20049),Session: Regular Academic Session,Days/Times: TBA,Dates: 01/27/2020 - 05/11/2020,Instructor: Meghan O'Rourke,Status: Open
CRWRIGA1940110761,CRWRI-GA 1940 - Workshop in Creative Nonfiction,Section: 002-SEM (24428),Session: Regular Academic Session,Days/Times: TBA,Dates: 01/27/2020 - 05/11/2020,Instructor: Hari Mohan Kunzru,Status: Open
CRWRIGA1940110761,CRWRI-GA 1940 - Workshop in Creative Nonfiction,Section: 003-SEM (24429),Session: Regular Academic Session,Days/Times: TBA,Dates: 01/27/2020 - 05/11/2020,Instructor: Meghan O'Rourke,Status: Open
CRWRIGA1940110761,CRWRI-GA 1940 - Workshop in Creative Nonfiction,Section: 004-SEM (24470),Session: Regular Academic Session,Days/Times: TBA,Dates: 01/27/2020 - 05/11/2020,Instructor: Darin B Strauss,Status: Open
CRWRIGA1950110764,CRWRI-GA 1950 - The Craft of Poetry,Section: 001-LEC (2522),Session: Regular Academic Session,Days/Times: Tu 3:30pm - 6:10pm,Dates: 01/27/2020 - 05/11/2020,Instructor: Anne P Carson, Robert Currie,Status: Open
CRWRIGA1950110764,CRWRI-GA 1950 - The Craft of Poetry,Section: 002-LEC (2523),Session: Regular Academic Session,Days/Times: Mo 6:20pm - 9:00pm,Dates: 01/27/2020 - 05/11/2020,Instructor: Matthew Austin Rohrer,Status: Open
CRWRIGA1950110764,CRWRI-GA 1950 - The Craft of Poetry,Section: 003-LEC (2524),Session: Regular Academic Session,Days/Times: Tu 3:30pm - 6:10pm,Dates: 01/27/2020 - 05/11/2020,Instructor: Yusef Komunyakaa,Status: Open
CRWRIGA1950110764,CRWRI-GA 1950 - The Craft of Poetry,Section: 004-LEC (2889),Session: Regular Academic Session,Days/Times: TBA,Dates: 01/27/2020 - 05/11/2020,Instructor: Meghan O'Rourke,Status: Open
CRWRIGA1950110764,CRWRI-GA 1950 - The Craft of Poetry,Section: 005-LEC (2890),Session: Regular Academic Session,Days/Times: TBA,Dates: 01/27/2020 - 05/11/2020,Instructor: Nicholas Laird,Status: Open
CRWRIGA1950110764,CRWRI-GA 1950 - The Craft of Poetry,Section: 006-LEC (2974),Session: Regular Academic Session,Days/Times: TBA,Dates: 01/27/2020 - 05/11/2020,Instructor: Catherine Barnett,Status: Open
CRWRIGA1951110765,CRWRI-GA 1951 - The Craft of Poetry,Section: 001-SEM (2839),Session: Regular Academic Session,Days/Times: Tu 3:30pm - 6:00pm,Dates: 01/27/2020 - 05/11/2020,Instructor: Staff,Status: Open
CRWRIGA1951110765,CRWRI-GA 1951 - The Craft of Poetry,Section: 002-SEM (24563),Session: Regular Academic Session,Days/Times: Mo 6:20pm - 9:00pm,Dates: 01/27/2020 - 05/11/2020,Instructor: Staff,Status: Open
CRWRIGA1951110765,CRWRI-GA 1951 - The Craft of Poetry,Section: 003-SEM (24564),Session: Regular Academic Session,Days/Times: Tu 3:30pm - 6:10pm,Dates: 01/27/2020 - 05/11/2020,Instructor: Staff,Status: Open
CRWRIGA1960110766,CRWRI-GA 1960 - The Craft of Fiction,Section: 001-SEM (2525),Session: Regular Academic Session,Days/Times: We 6:20pm - 9:00pm,Dates: 01/27/2020 - 05/11/2020,Instructor: Uzodinma Chukuka Iweala,Status: Open
